what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838709349
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838710485
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838710505
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838711817
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838711838
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838712963
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838712984
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838715868
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838715890
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838717090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838717111
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838718225
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838718245
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838719803
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399838735353
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399838736520
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399838744874
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838748267
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838750171
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838750615
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838752114
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838752137
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838754155
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838754175
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838755331
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838755354
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838756754
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838756775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838757891
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838757913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838758811
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838758833
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838759484
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838759507
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838760260
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838760282
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838761191
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838761212
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838763851
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399838765998
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399838767525
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399838768053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838788376
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838790448
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838790918
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838819377
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838819404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838821491
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838821514
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838822499
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838822522
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838823635
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838823658
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838825323
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399838954525
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399839292391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399839398257
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399839604902
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399839607202
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840000283
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840001567
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840005291
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840336281
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840430202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840524886
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840870287
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399840895113
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399840959005
