what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1399779215657
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1399779215691
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1399779215710
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1399779215738
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1399779215773
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779215804
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779217896
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399779221513
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399779340134
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1399779340966
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1399779342058
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779342962
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779343989
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779348471
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779352432
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779352547
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779354272
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1399779356100
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1399779361909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779420097
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779422688
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779423279
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779446016
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1399779452361
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779454449
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779454675
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1399779571686
executed,command,,,"AUTOGEN:::org.eclipse.jdt.internal.ui.CompilationUnitEditor.ruler.actions/org.eclipse.jdt.internal.ui.javaeditor.JavaSelectRulerAction",1399779579851
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779581106
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779581344
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399779603177
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779616145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779620287
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779621328
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779623258
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779623283
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779627664
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779627679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779628845
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779628864
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779631598
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779631646
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779632576
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779632637
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779659248
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779659298
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779661725
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779773379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779775379
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399779779003
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1399779793463
executed,command,,,"AUTOGEN:::org.eclipse.jdt.debug.CompilationUnitEditor.BreakpointRulerActions/org.eclipse.jdt.debug.ui.actions.ManageBreakpointRulerAction",1399779794096
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779801274
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779801320
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779882407
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779883349
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399779915557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779918691
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779924095
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779924856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779926413
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779926434
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779929149
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779929162
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779930128
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779930145
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779932612
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779932660
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779933694
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779933753
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779934837
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779934889
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399779936073
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780022134
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780029710
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780030358
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780043494
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780043575
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780049353
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780049404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780050616
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780050666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780055076
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780055126
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780056804
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780056853
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780059917
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780059964
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780061373
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1399780094762
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399780097190
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780099978
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780103843
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780132934
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780136920
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780144856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780150223
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780151161
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780153090
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780153174
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780156738
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780156797
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780157702
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780157764
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780162089
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780162150
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780163357
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780163421
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780168264
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780168324
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780169522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780267593
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780399638
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780403583
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780455953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780475465
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780501545
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780502492
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780673897
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708258
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708784
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708822
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708859
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708896
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780708972
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780709321
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780709591
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780728984
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780729655
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780729828
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780729995
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780730156
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780730527
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399780730967
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399780732949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780741092
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780743419
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399780766905
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781083820
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1399781124507
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399781172571
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781201529
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781206768
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781207560
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781212051
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781212074
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781215634
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781220005
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781224735
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781225036
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781226692
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781226716
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781230350
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399781238476
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399781242858
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781245895
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781249919
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781250607
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781252938
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781252958
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781257308
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781257321
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781258652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781258669
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781261052
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781261068
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781262453
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781262470
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781264696
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781264713
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781265982
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781265998
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781270751
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781270766
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781272012
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781272028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781273522
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781273538
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781275810
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1399781287402
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1399781298553
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781328997
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781333038
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781333741
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781335032
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781335054
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781336761
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781336775
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781337983
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781338002
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781340053
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781340071
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781341071
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781341088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781343359
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781343374
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781344581
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781344598
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781346727
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781346742
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781347834
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781347850
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781350164
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781350180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781351410
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781351425
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781354197
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781354216
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781355254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781355269
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781357438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781357453
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781358496
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781358510
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781362007
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781362022
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781363481
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781375236
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781378292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781378679
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781379939
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781379961
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781383292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781383307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781384476
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781384493
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781389460
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781389476
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1399781391169
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399781413070
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1399781413318
