what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.common.modulecore,1.2.5.v201101270100,"org.eclipse.wst.common.modulecore",1401903204805
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401903207956
opened,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1401903210222
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProgressView",1401903210255
started,bundle,org.eclipse.jst.j2ee.core,1.2.4.v201102101900,"org.eclipse.jst.j2ee.core",1401903216304
started,bundle,org.eclipse.jem,2.0.400.v201005110200,"org.eclipse.jem",1401903217626
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1401903218564
started,bundle,org.eclipse.wst.xml.core,1.1.503.v201102102045,"org.eclipse.wst.xml.core",1401903221362
started,bundle,org.eclipse.wst.validation,1.2.201.v201101270100,"org.eclipse.wst.validation",1401903223145
started,bundle,org.eclipse.jst.j2ee,1.1.404.v201102081800,"org.eclipse.jst.j2ee",1401903223186
started,bundle,org.eclipse.jst.server.core,1.2.101.v20100421,"org.eclipse.jst.server.core",1401903223592
started,bundle,org.eclipse.jst.jee,1.0.302.v201101122300,"org.eclipse.jst.jee",1401903224126
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.101.v201102111830,"org.eclipse.wst.xsl.debug.ui",1401903226535
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903227854
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903232459
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903232479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903234370
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903234386
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903236230
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903236247
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903237984
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903238007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903239655
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903239672
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903242492
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903255831
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903255881
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903255881
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903262676
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903708024
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903778663
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903876763
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903876824
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903976582
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903976653
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903981901
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401903985846
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903985895
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401903987536
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904018448
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904027532
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401904027547
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904078013
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904171447
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904173141
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904710927
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401904710990
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904746479
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904747806
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401904751007
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401905834948
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401905890546
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401905895396
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401905895396
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401905897245
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401905912145
started,bundle,org.eclipse.ant.ui,3.5.0.v20100427,"org.eclipse.ant.ui",1401905930497
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401906944949
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401906950326
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401909693959
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401909695050
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401911616879
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401911621098
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401911624621
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401911627298
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401911628377
started,bundle,org.eclipse.wst.jsdt.debug.core,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.core",1401911630841
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401911630856
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401911633396
closed,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401911633650
