what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.registry,3.5.0.v20100503,"org.eclipse.equinox.registry",1401124241705
started,bundle,org.eclipse.equinox.security,1.0.200.v20100503,"org.eclipse.equinox.security",1401124241771
started,bundle,org.eclipse.equinox.util,1.0.200.v20100503,"org.eclipse.equinox.util",1401124241774
started,bundle,org.eclipse.help,3.5.0.v20100524,"org.eclipse.help",1401124241776
started,bundle,org.eclipse.jdt.core,3.6.2.v_A76_R36x,"org.eclipse.jdt.core",1401124241779
started,bundle,org.eclipse.jdt.core.manipulation,1.3.0.v20100520-0800,"org.eclipse.jdt.core.manipulation",1401124241781
started,bundle,org.eclipse.jdt.launching,3.5.200.v20110105_r362,"org.eclipse.jdt.launching",1401124241783
started,bundle,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui",1401124241783
started,bundle,org.eclipse.jface,3.6.2.M20110210-1200,"org.eclipse.jface",1401124241785
started,bundle,org.eclipse.jsch.core,1.1.200.I20100505-1245,"org.eclipse.jsch.core",1401124241786
started,bundle,org.eclipse.jst.ws.jaxws.utils,1.0.0.v201004171919,"org.eclipse.jst.ws.jaxws.utils",1401124241787
started,bundle,org.eclipse.ltk.core.refactoring,3.5.101.r362_v20101117-0800,"org.eclipse.ltk.core.refactoring",1401124241789
started,bundle,org.eclipse.ltk.ui.refactoring,3.5.0.v20100526-0800,"org.eclipse.ltk.ui.refactoring",1401124241792
started,bundle,org.eclipse.mylyn.bugzilla.core,3.4.2.v20100902-0100-e3x,"org.eclipse.mylyn.bugzilla.core",1401124241794
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.bugzilla.ui",1401124241795
started,bundle,org.eclipse.mylyn.commons.net,3.4.1.v20100625-2100-e3x,"org.eclipse.mylyn.commons.net",1401124241795
started,bundle,org.eclipse.mylyn.commons.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.commons.ui",1401124241796
started,bundle,org.eclipse.mylyn.context.core,3.4.1.v20100909-0100-e3x,"org.eclipse.mylyn.context.core",1401124241798
started,bundle,org.eclipse.mylyn.context.ui,3.4.2.v20110131-0100-e3x,"org.eclipse.mylyn.context.ui",1401124241799
started,bundle,org.eclipse.mylyn.monitor.ui,3.4.1.v20110131-0100-e3x,"org.eclipse.mylyn.monitor.ui",1401124241801
started,bundle,org.eclipse.mylyn.tasks.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.tasks.ui",1401124241802
started,bundle,org.eclipse.mylyn.team.ui,3.4.3.v20110131-0100-e3x,"org.eclipse.mylyn.team.ui",1401124241804
started,bundle,org.eclipse.pde.launching,3.6.0.v20100601,"org.eclipse.pde.launching",1401124241806
started,bundle,org.eclipse.pde.ui,3.6.1.v20110210_r362,"org.eclipse.pde.ui",1401124241809
started,bundle,org.eclipse.search,3.6.0.v20100520-0800,"org.eclipse.search",1401124241811
started,bundle,org.eclipse.team.core,3.5.101.R36x_v20110203-1036,"org.eclipse.team.core",1401124241812
started,bundle,org.eclipse.team.cvs.core,3.3.301.R36x_v20110119-0815,"org.eclipse.team.cvs.core",1401124241813
started,bundle,org.eclipse.team.cvs.ui,3.3.302.R36x_v20110203-1036,"org.eclipse.team.cvs.ui",1401124241815
started,bundle,org.eclipse.team.ui,3.5.102.R36x_v20110203-1036,"org.eclipse.team.ui",1401124241817
started,bundle,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui",1401124241820
started,bundle,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console",1401124241821
started,bundle,org.eclipse.ui.editors,3.6.1.r361_v20100825-0800,"org.eclipse.ui.editors",1401124241821
started,bundle,org.eclipse.ui.forms,3.5.2.r36_v20100702,"org.eclipse.ui.forms",1401124241823
started,bundle,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.ide",1401124241825
started,bundle,org.eclipse.ui.net,1.2.100.I20100505-1245,"org.eclipse.ui.net",1401124241827
started,bundle,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views",1401124241829
started,bundle,org.eclipse.ui.views.log,1.0.100.v20110210_r362,"org.eclipse.ui.views.log",1401124241832
started,bundle,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"org.eclipse.ui.workbench",1401124241833
started,bundle,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.workbench.texteditor",1401124241835
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.102.v201008170019,"org.eclipse.wst.common.project.facet.core",1401124241836
started,bundle,org.eclipse.wst.web,1.1.402.v201012160000,"org.eclipse.wst.web",1401124241837
os,sysinfo,,,"win32",1401124241844
arch,sysinfo,,,"x86",1401124241844
ws,sysinfo,,,"win32",1401124241844
locale,sysinfo,,,"pt_BR",1401124241844
processors,sysinfo,,,"4",1401124241844
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1401124241844
java.runtime.version,sysinfo,,,"1.6.0_24-b07",1401124241844
java.specification.name,sysinfo,,,"Java Platform API Specification",1401124241844
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401124241844
java.specification.version,sysinfo,,,"1.6",1401124241844
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1401124241844
java.version,sysinfo,,,"1.6.0_24",1401124241844
java.vm.info,sysinfo,,,"mixed mode, sharing",1401124241844
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1401124241844
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1401124241844
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1401124241844
java.vm.specification.version,sysinfo,,,"1.0",1401124241844
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1401124241844
java.vm.version,sysinfo,,,"19.1-b02",1401124241844
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1401124241845
started,bundle,org.eclipse.emf.common,2.6.0.v20100914-1218,"org.eclipse.emf.common",1401124242237
started,bundle,org.eclipse.emf.ecore,2.6.1.v20100914-1218,"org.eclipse.emf.ecore",1401124242774
started,bundle,org.eclipse.emf.ecore.xmi,2.5.0.v20100521-1846,"org.eclipse.emf.ecore.xmi",1401124242964
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1401124243087
started,bundle,org.eclipse.update.core,3.2.402.R36x_v20100629,"org.eclipse.update.core",1401124243114
started,bundle,org.eclipse.jst.common.project.facet.core,1.4.102.v201008182136,"org.eclipse.jst.common.project.facet.core",1401124243142
started,bundle,org.eclipse.jst.ws.jaxrs.core,1.0.201.v201011231540,"org.eclipse.jst.ws.jaxrs.core",1401124243167
started,bundle,org.eclipse.jdt.apt.core,3.3.402.R36_v20110120-1000,"org.eclipse.jdt.apt.core",1401124244070
started,bundle,org.eclipse.jdt.apt.pluggable.core,1.0.301.R36_v20100727-0110,"org.eclipse.jdt.apt.pluggable.core",1401124244162
started,bundle,org.eclipse.core.variables,3.2.400.v20100505,"org.eclipse.core.variables",1401124244364
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401124247327
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401124446744
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401124550276
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401124556412
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401124556520
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401124564666
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125165509
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125167728
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125244100
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125276613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125279506
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1401125279523
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125280638
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125646471
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401125648268
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401126563355
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126571369
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126580516
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126580593
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126606228
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126611456
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126611540
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126614177
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126614400
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126615963
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126616226
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126616301
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126619948
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126620166
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126620250
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126621508
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126622951
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126623023
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126625049
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126625281
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126628184
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126628400
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126628479
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126630682
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126634232
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126640544
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126640785
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126646034
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126646264
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126655441
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126655690
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401126669826
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401126670088
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401126764372
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127793721
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401127797389
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127803173
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127818161
started,bundle,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit",1401127822616
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1401127846937
started,bundle,org.eclipse.jst.ws.jaxws.ui,1.0.1.v201008232129,"org.eclipse.jst.ws.jaxws.ui",1401127846979
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1401127847054
started,bundle,org.eclipse.pde.api.tools,1.0.202.v20100820_r361,"org.eclipse.pde.api.tools",1401127847196
started,bundle,org.eclipse.pde.api.tools.ui,1.0.201.v20100820_r361,"org.eclipse.pde.api.tools.ui",1401127847198
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127866621
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127871679
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127877541
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127877770
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127877934
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878137
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878310
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878459
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878619
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878799
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127878970
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127879135
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127879568
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1401127879743
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127883241
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127884970
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127886947
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127887915
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127961223
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127982758
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127992280
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127993242
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401127999135
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129036806
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401129040095
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401129045655
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401129045736
started,bundle,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui",1401129061625
started,bundle,org.eclipse.wst.server.core,1.1.206.v20110110,"org.eclipse.wst.server.core",1401129061978
started,bundle,org.eclipse.wst.server.ui,1.1.207.v20110119,"org.eclipse.wst.server.ui",1401129061991
started,bundle,org.eclipse.jdt.debug,3.6.1.v20100715_r361,"org.eclipse.jdt.debug",1401129062361
started,bundle,org.eclipse.jdt.debug.ui,3.5.2.v20100928a_r362,"org.eclipse.jdt.debug.ui",1401129062368
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129064769
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129067474
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129067613
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129078909
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129078932
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129081285
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129081307
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129083068
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129083088
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129085440
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129085462
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129087146
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129087169
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129087992
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1401129091738
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401129092042
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1401129092114
started,bundle,org.eclipse.wst.jsdt.debug.ui,1.0.3.v201011040143,"org.eclipse.wst.jsdt.debug.ui",1401129108147
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129109266
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129111196
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129111218
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129112926
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129112940
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129113896
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129113913
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1401129115362
